"PlantID","Dataset","Genotype","Treatment","FW","DW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1137KN168","KN1137","Beatrix","control",126.73,15.38,142385.4984,17423.94406,0.006696861,2184.333333,0.241988658,3868421.667,774.543379,920.4967244,0.345362087,878.3333333,751.2672579,21.33333333,306.4752992,6283.975457,41.25786069,0.513628594,0.601562157,0.227748391,667.8795662,0.998153914,0.999866013,406218,31582,0.005118685,2455,0.532283989,52085069,1681.398438,0.304377195,1192.559067,33,393,0.640106189,2364181,0.250386851,93612823.93
"1137KN169","KN1137","Beatrix","control",117.52,13.29,132784.0834,16237.18607,0.006973612,2012.666667,0.251564276,3955606,783.4046804,848.5495809,0.361331752,1211,699.1689493,30.66666667,195.7161828,6013.869863,39.451933,0.515212986,0.603315383,0.22905714,665.5821918,0.917546518,0.919120354,364710,27492,0.006064851,2072,0.531596278,46409942,1484.375977,0.316394777,1046.284645,26,389,0.628185837,2065296,0.252438096,82719873.28
"1137KN170","KN1137","Beatrix","control",122.84,14.04,133358.6237,15025.15696,0.008209228,1731,0.248267987,3934167.333,785.3738584,843.9994914,0.425011154,1123.666667,566.382287,19.33333333,292.1066762,5201.583904,43.56975142,0.530236691,0.683467412,0.232054872,538.5702055,0.996677528,0.998387095,349313,25679,0.006659444,1887,0.562013943,47580663,1548.651611,0.405975863,792.8848767,33,299,0.63209838,2124903,0.254441518,81305230.21
"1137KN171","KN1137","Beatrix","control",126.7,14.23,128814.0034,15143.96404,0.007661706,1805.333333,0.241924768,3334145.333,649.5005708,849.9098104,0.416328638,1102.333333,613.2984152,18.66666667,265.6233535,5048.972603,46.27822053,0.512013313,0.610658948,0.230639703,566.466895,0.99377004,0.995474619,324409,25130,0.006457539,1946,0.53747769,41873657,1672.191895,0.413916603,935.5104128,27,400,0.634257486,2021534,0.249085876,75683207.57
"1137KN172","KN1137","Beatrix","stress",85.49,9.78,112258.9704,14262.75685,0.007139351,1819.666667,0.263637375,3951322.667,654.7517123,792.5282593,0.333827272,1152.666667,661.2184881,21.66666667,229.271349,4857.634132,42.21574745,0.515145029,0.609378975,0.229398131,671.1615297,0.927828878,0.929420351,314983,25977,0.005866653,2142,0.550601803,41856425,1415.515503,0.268384362,1130.378561,35,297,0.629878396,1891128,0.25850856,64991209.17
"1137KN173","KN1137","Beatrix","stress",87.15,9.72,111239.1452,15007.10616,0.006281785,2027.333333,0.25543641,3526874.333,638.6700913,780.8794352,0.33488929,1028,689.8395322,26.33333333,228.2628692,5511.073059,42.0544925,0.508715054,0.576694347,0.226504776,672.8025114,0.979607266,0.981287553,325544,27883,0.005262299,2388,0.557526178,43822675,1747.08374,0.246358008,1260.680905,28,391,0.630655635,1983680,0.257983562,65471530.84
"1137KN174","KN1137","Beatrix","stress",87.14,9.49,108581.3309,13901.74087,0.007243165,1788.666667,0.26195844,3790820.333,725.3139269,818.6858114,0.311138028,1020.333333,692.6595151,21,233.8398784,4794.94863,42.09184078,0.510567286,0.554147444,0.22680761,712.5142694,0.987485248,0.989179047,299465,26498,0.00536108,2344,0.545253925,39417831,1456.054688,0.255878852,1295.378378,36,301,0.623272845,1868117,0.255173947,61294033.44
"1137KN175","KN1137","Beatrix","stress",90.23,9.74,117379.4235,14604.08105,0.00700713,1820.333333,0.260382641,3907580.333,736.8007991,882.287557,0.299803584,984.6666667,742.7611955,22.33333333,249.9747601,5354.195205,40.51503385,0.510651516,0.55666347,0.228684521,691.5097032,0.91987865,0.921456487,305924,24994,0.006153952,2042,0.564547353,42046731,1479.237549,0.289107348,1161.823529,34,289,0.63210383,1969054,0.25670095,66971303.45
"1137KN176","KN1137","Beatrix","stress",87.63,9.68,111219.4338,14778.35331,0.00678605,1977.333333,0.266511976,3994385.333,690.1969178,829.6378377,0.301234481,1054,695.9406669,22.33333333,233.1215119,5106.078767,41.56985359,0.505152638,0.528210773,0.230621359,713.1706621,1.034600836,1.036375452,316709,25642,0.006053165,2076,0.579212079,44624060,1580.436157,0.243201942,1239.321441,29,353,0.62886898,1944705,0.258514607,64565554.79
"1137KN177","KN1137","Beatrix","stress",84.86,9.63,117152.2571,14988.07078,0.007446614,1949.666667,0.264430999,4134120,623.9012557,843.0187581,0.336272551,898.6666667,690.4156844,20.33333333,254.5097845,5274.443493,42.62316138,0.51014536,0.590573337,0.227825311,663.6130137,0.979176894,0.980856443,312190,22886,0.007493364,1677,0.565959393,43024028,1611.692627,0.267278064,1141.81362,28,355,0.611944704,1897050,0.25959694,67522755.85
"1137KN178","KN1137","Beatrix","stress",84.05,9,109733.3197,13337.89954,0.00844103,1648.666667,0.274209403,4273979,626.8550228,771.1608887,0.335926214,938.6666667,664.6398029,22,214.4674767,4781.49258,42.05428698,0.51318489,0.591178481,0.230222066,666.2385845,0.96568509,0.967341497,340448,24831,0.006938913,1811,0.574395514,47773588,1606.68457,0.284649925,1262.012368,37,282,0.620523709,1911303,0.256033833,66047124.78
"1137KN179","KN1137","Beatrix","stress",85.47,8.96,108677.6261,13521.03311,0.007861546,1704.666667,0.263851539,3791832,627.1832192,754.5865275,0.357872554,1117.333333,620.0806101,23.66666667,217.4048047,4686.972032,42.59689347,0.511320492,0.585009912,0.228988034,697.7454338,1.035835556,1.037612289,318072,27451,0.005304504,2369,0.561046173,43144534,1536.323853,0.262287944,1216.778414,25,456,0.624448451,1865112,0.254945669,63225586.71
"1137KN180","KN1137","Beatrix","stress",88.29,8.96,108563.2351,14090.45377,0.008153316,1881,0.268658724,3963492.667,633.7471461,773.6315511,0.347871469,1314.666667,677.0455698,24.66666667,196.0677361,4852.382991,42.76912252,0.512495629,0.573173495,0.227976413,621.2756849,0.985008926,0.986698478,302495,24282,0.006447599,1949,0.57126883,42015524,1701.979492,0.283510433,991.8755904,36,264,0.63039059,1811005,0.256229373,61593074.29
"1137KN181","KN1137","Djamilia","control",89.46,8.52,118702.6758,16338.27055,0.005629512,2252.333333,0.252652285,3646219.333,681.9920091,819.4576213,0.320212611,1142.666667,753.9839811,23,241.2926239,5455.607877,41.34794079,0.51670786,0.535516728,0.225543582,652.4543379,0.967404446,0.969063802,261456,24897,0.005302266,2370,0.557409592,35210879,1420.92749,0.258065535,1127.3407,32,317,0.646361484,1593336,0.257395383,62610881.76
"1137KN182","KN1137","Djamilia","control",98.13,10.91,116408.3922,17658.93265,0.005115818,2713,0.224492434,2304241,665.9103881,826.9208171,0.322005536,1002,710.3285071,24.66666667,242.989499,5940.025685,38.39946229,0.510577212,0.527116341,0.22180771,659.6746575,1.113885161,1.11579577,269555,26631,0.004776272,2631,0.523179765,33309443,1551.639648,0.243117876,1040.494927,24,418,0.635783798,1541159,0.255033959,62344477.84
"1137KN183","KN1137","Djamilia","control",105.01,12.69,115074.4764,20409.87443,0.003491676,3622.333333,0.193507217,1155401.333,806.706621,927.6572673,0.237645891,1159,781.3773381,30.66666667,208.9722474,6400.48516,37.45119346,0.512046041,0.532949343,0.217721041,783.076484,0.851586162,0.853046859,272943,36026,0.00264277,4755,0.418200568,23850844,1455.530762,0.226601047,1166.669261,38,245,0.651298644,1721099,0.250700866,62016177.31
"1137KN184","KN1137","Djamilia","control",101.31,9.98,124547.9286,20025.55651,0.003983573,3237.333333,0.209911926,1918601.667,768.3076484,856.3371785,0.316521141,966,728.991356,34.66666667,178.7660434,6216.695205,39.95877051,0.520000978,0.560916455,0.223797424,689.2123288,1.005478872,1.007203536,290441,32173,0.003526907,3563,0.465568836,30320104,1491.025024,0.256598709,1218.978016,46,236,0.651545466,1900190,0.252729675,69239747.51
"1137KN185","KN1137","Djamilia","control",108.7,12.13,124867.5126,20746.93208,0.003731333,3456.333333,0.202141336,1630992.333,784.3892694,910.0274048,0.285759127,1147,776.4387169,29,237.4586779,6697.83105,37.58950331,0.517926793,0.539504988,0.21738736,670.505137,0.937392653,0.93900053,258216,29413,0.003751155,3350,0.453350121,25983039,1634.104126,0.226335512,1186.998646,30,320,0.632892561,1645508,0.248407059,65453223.5
"1137KN186","KN1137","Djamilia","control",107.96,12.03,124460.0349,19959.58904,0.003955399,3202,0.210375908,1871747,819.1780822,948.5493978,0.259409995,912,824.8498265,30,242.198934,6767.408676,37.96748921,0.514446307,0.53656068,0.215806032,740.0827626,1.005540024,1.007264792,285835,35168,0.002904848,4326,0.452154304,28342841,1586.129761,0.218583351,1163.83804,45,255,0.652759924,1820505,0.248939071,68640055.58
"1137KN187","KN1137","Djamilia","control",114.67,13.26,125528.9772,19998.64441,0.004142712,3197.666667,0.216632714,2307452.667,756.8207763,974.737854,0.288606219,1092.666667,761.6204099,25.66666667,261.1824526,6430.351027,39.00993272,0.513603267,0.536403117,0.218494145,663.6130137,1.128630084,1.130565985,306995,32524,0.003647713,3445,0.465988135,32185191,1715.833862,0.247354792,1220.713873,35,342,0.630999116,1796180,0.244516329,71746322.62
"1137KN188","KN1137","Djamilia","control",105.39,12.5,140838.6343,22690.51084,0.003479251,3656,0.216945771,2643632.667,844.4492009,1000.892985,0.2646164,1076.666667,839.3615072,32,230.9636642,7378.510274,38.68608984,0.509961454,0.507099766,0.214749718,708.5759132,0.926101682,0.927690193,308030,38381,0.002627848,4782,0.464022221,32102878,1702.952026,0.197466077,1294.584451,31,424,0.647136071,1826273,0.245356421,80632164.42
"1137KN189","KN1137","Djamilia","control",103.17,11.32,123097.0366,20157.49144,0.00417058,3338.333333,0.219372918,2234540,728.5958904,833.1884562,0.316743827,1116.333333,731.5028257,28.33333333,220.7342099,6284.631849,40.35374665,0.513449755,0.488765748,0.223277413,661.6438356,1.032096005,1.033866324,281504,31396,0.003589366,3501,0.473687136,29896737,1589.491577,0.251411097,1133.686465,44,261,0.621120384,1654497,0.25006789,67372069.5
"1137KN190","KN1137","Djamilia","stress",63.56,6.78,88217.78718,12975.89897,0.006689928,1913.666667,0.23954387,2226383.333,702.9965753,753.1148682,0.2835225,1118,628.8646442,24.33333333,202.1873779,4584.246575,38.61266825,0.519834844,0.551428526,0.220717651,593.7071918,1.086330291,1.088193636,205870,23281,0.004774457,2632,0.50869216,23864965,1247.658203,0.222672776,1147.264054,35,262,0.618444568,1396621,0.257464229,41289792.18
"1137KN191","KN1137","Djamilia","stress",71.87,7.55,102030.6666,16091.79509,0.005106556,2549,0.241051146,2596076.333,658.3618721,860.5421549,0.286209601,1160.333333,740.6472117,24.66666667,223.1052946,5408.019406,38.38011259,0.518158383,0.554356505,0.219572071,615.0399543,0.983317107,0.985003757,240094,25494,0.004642176,2707,0.521321371,28735229,1402.604858,0.241537671,1142.16246,25,354,0.633384314,1521937,0.257480031,51571692.28
"1137KN192","KN1137","Djamilia","stress",61.66,6.57,89494.18436,12840.35388,0.007232856,1861.666667,0.244995444,2367869.333,635.3881279,756.7624715,0.302367146,1018.333333,642.7511582,25.33333333,183.4700702,4532.719749,39.3671103,0.519756232,0.543674169,0.221587569,589.4406393,1.032124945,1.033895313,209496,22920,0.005012513,2507,0.514272779,24615670,1406.110596,0.226347699,933.7302473,35,253,0.624189057,1409912,0.262891595,42254472.73
"1137KN193","KN1137","Djamilia","stress",63.27,6.73,95012.74412,14363.84132,0.00584276,2173.666667,0.247204152,2608301.667,734.831621,811.1015828,0.290093904,1187.666667,653.9573708,21,251.9703672,5085.074201,38.18699637,0.508883919,0.490706368,0.219590279,585.8304795,0.995393369,0.997100734,213884,22940,0.005108281,2460,0.535185464,26622012,1285.365234,0.268548362,1047.058909,28,313,0.626392351,1323044,0.260345899,45327421.56
"1137KN194","KN1137","Djamilia","stress",67.6,7.31,100106.3767,14479.69463,0.00605504,2099,0.244271444,2613100.667,629.1523973,755.5226034,0.319551086,1165.666667,650.62272,26.66666667,189.9974292,4825.47089,40.4026255,0.51816105,0.553552566,0.221160389,637.3573059,1.005521279,1.007246015,235865,27296,0.003979218,3158,0.512455621,27533712,1307.076538,0.236989515,1143.861133,33,308,0.643628411,1508311,0.260336647,50151450.44
"1137KN195","KN1137","Djamilia","stress",64.4,6.87,91669.22978,12923.05936,0.007144691,1828,0.249093282,2586062.333,651.7979452,762.9241333,0.309668245,1280.666667,606.9745343,24.33333333,175.0361368,4238.327626,41.29347109,0.521058794,0.553465047,0.222450302,598.9583333,1.13086047,1.132800197,205100,23044,0.004853755,2589,0.501142609,23191597,1414.014771,0.224992856,907.3467053,19,441,0.628186042,1351982,0.26455536,42824905.9
"1137KN196","KN1137","Djamilia","stress",72.51,7.86,99817.81401,14471.48973,0.00611928,2103,0.252038451,2941676,724.9857306,821.1357218,0.296150232,1286,621.2919247,21,248.2744747,5222.58847,37.94299431,0.515979491,0.51982283,0.220379916,605.8504566,1.017365434,1.019110486,221323,25733,0.004201394,2991,0.505099662,25361902,1361.199097,0.224745652,1203.107727,26,373,0.63536504,1433374,0.262230595,48440802.99
"1137KN197","KN1137","Djamilia","stress",74.59,7.77,104270.3398,15278.85274,0.005720248,2242.666667,0.252820527,3109867,738.7699772,780.7133586,0.301471877,1020.333333,665.8529735,23.33333333,247.4612316,5566.538242,37.48393388,0.520324504,0.553199759,0.219411002,646.2186073,1.001074114,1.002791222,226336,24038,0.004924126,2552,0.516977934,26965570,1455.562378,0.221668547,1022.95663,29,317,0.619684473,1382829,0.25655118,51171436.85
"1137KN198","KN1137","Djamilia","stress",68.07,7.09,98431.87287,14767.19463,0.005799842,2224,0.258891221,3219262,680.3510274,764.519633,0.295100816,1262.333333,665.2558783,26,198.0997609,4937.057648,40.14762851,0.515735071,0.551214862,0.220236228,666.2385845,0.9511009,0.952732291,213606,24690,0.004404616,2853,0.526069033,25835748,1351.120605,0.211594477,1055.732871,29,335,0.621497815,1399871,0.260683748,46928046.62
"1137KN199","KN1137","Eunova","control",110.37,13.08,122425.8779,19388.5274,0.004625803,3096.666667,0.245733142,3500034,750.2568493,891.2503866,0.267032805,1106.333333,766.7358481,23.33333333,295.2771783,6808.105023,37.77743369,0.502290006,0.486089059,0.216579537,692.4942922,0.956885065,0.958526377,309612,31888,0.003826544,3284,0.487428301,34280909,1708.670898,0.214587578,1293.708493,26,443,0.619298279,1940534,0.242573188,70270351.21
"1137KN200","KN1137","Eunova","control",105.89,12.55,120552.6438,18558.84703,0.004647217,2881,0.245906494,3524563.667,691.5097032,932.963623,0.277494889,1010.333333,804.1830164,28.33333333,237.9301962,6747.060502,37.01391636,0.508418056,0.508503247,0.215753373,693.8070776,0.820299289,0.82170632,333089,30044,0.004638749,2709,0.478817456,36414667,1840.554443,0.241106244,1208.69534,32,351,0.616249158,1953137,0.244177875,71770651.66
"1137KN201","KN1137","Eunova","control",104.23,12.04,129898.1332,18488.28482,0.005487356,2673.333333,0.250951615,3905628,757.4771689,923.3656616,0.268336688,984.6666667,827.4047439,19.66666667,329.2138298,6521.589612,40.18634638,0.501640197,0.465425636,0.219413566,748.9440639,0.90845301,0.910011249,332843,33289,0.003774818,3329,0.497912747,37935442,1625.812256,0.235704139,1275.461459,38,310,0.623776782,2007217,0.245347448,77305897.83
"1137KN202","KN1137","Eunova","control",101.24,10.99,123988.8989,17921.48973,0.004872371,2592.666667,0.260643183,4255690.667,760.1027397,935.4356893,0.273745734,1151.333333,795.8749523,22.33333333,290.0081775,6385.716324,38.91542297,0.507090721,0.527627217,0.216278989,743.0365297,1.037235959,1.039015095,329282,28632,0.005048763,2489,0.511773555,39525993,1738.375732,0.253076784,1121.330302,24,470,0.619568991,1961447,0.244307187,73393365.61
"1137KN203","KN1137","Eunova","control",108.3,11.88,131087.9292,17544.06393,0.005520583,2369.666667,0.253464467,4123120.667,747.9594749,860.0627848,0.332134807,1066,740.5075016,22,279.3415058,5962.671233,41.08306985,0.507591999,0.511591501,0.216940091,641.6238584,1.009170737,1.010901733,329737,30514,0.004451424,2823,0.502751813,38503435,1430.652588,0.229172543,854.5807303,33,359,0.620733631,2075935,0.237578239,77649121.94
"1137KN204","KN1137","Eunova","control",103.19,11.24,127114.941,18770.20548,0.004645298,2777.333333,0.257069483,4167952,740.4109589,913.7548218,0.301016273,945.3333333,774.23983,26.33333333,276.0697849,7040.796233,36.8727639,0.508410836,0.508606878,0.215700671,716.4526256,0.966005549,0.967662505,337045,31907,0.00416105,3020,0.517808624,40753975,1647.217529,0.217602534,1373.342592,28,419,0.61755283,2090651,0.24330168,76125568.62
"1137KN205","KN1137","Eunova","control",105.15,11.39,130145.3341,18420.34817,0.005251963,2652,0.254977261,4153119,773.2305936,880.382548,0.307818048,1202.666667,793.8675703,24,263.5396585,6387.357306,39.56230607,0.510010662,0.528324793,0.218286326,688.5559361,0.941719732,0.943335032,314266,28751,0.004778088,2630,0.505249655,37156417,1774.425903,0.238942851,1160.271029,24,468,0.616284828,1920248,0.241663232,75260535.92
"1137KN206","KN1137","Eunova","control",94.19,10.15,117324.1668,16726.19863,0.005441834,2389.333333,0.257769635,3871442.667,790.2968037,976.8270467,0.248298801,1232,761.6961379,25.66666667,258.9984736,6477.611301,37.41329864,0.497440008,0.464775959,0.216698453,744.3493151,1.063267969,1.065091756,313515,29744,0.00445458,2821,0.510939358,37118083,1660.229492,0.220374802,1197.640108,31,406,0.619694039,1826102,0.245414813,67765187.73
"1137KN207","KN1137","Eunova","control",87.61,9.78,114755.8618,16715.36815,0.005521531,2450.666667,0.253114923,3576640.333,730.5650685,946.1067301,0.245969004,969.6666667,768.2004363,25.33333333,236.8496695,5958.40468,39.54955205,0.49753459,0.461963154,0.216863399,763.7128995,0.941221405,0.94283585,297705,26750,0.005229451,2403,0.504928112,35041749,1736.395142,0.211985413,1256.153108,22,477,0.607297423,1907421,0.246354292,64588908.9
"1137KN208","KN1137","Eunova","stress",62.67,7.56,88957.12813,14030.39384,0.005688848,2213.333333,0.252779338,2849001.333,733.1906393,878.8536377,0.219523528,1242.333333,753.1936898,17.66666667,265.0292756,4677.454338,39.7032514,0.50327079,0.490333846,0.215617539,725.3139269,1.05282341,1.054629282,232941,23497,0.005302266,2370,0.508445318,27770780,1768.806885,0.163651232,1390.332025,22,409,0.590914839,1626174,0.250813973,44288780.94
"1137KN209","KN1137","Eunova","stress",66.07,8.06,93656.85486,15237.8282,0.005344588,2492,0.248072307,2820374,847.402968,912.5428467,0.206811255,1183.666667,745.9747442,19.66666667,267.836718,5323.016553,38.80635569,0.497809746,0.499661426,0.218200723,747.9594749,1.202185729,1.204247797,239471,25749,0.004539874,2768,0.515020092,29127017,1635.525635,0.180255934,1228.837691,27,370,0.598393218,1989309,0.254666678,47277667.08
"1137KN210","KN1137","Eunova","stress",62.09,7.42,83733.59385,12636.87215,0.006719086,1913.333333,0.24921997,2504656,783.7328767,899.5257161,0.197454095,881.3333333,795.7199982,19,252.0679428,4622.645548,38.13043002,0.497011599,0.483763039,0.220253832,780.4509132,1.012363976,1.014100449,218304,24213,0.004680213,2685,0.525190219,27130591,1711.121094,0.177008745,1114.177311,28,293,0.593648877,1489281,0.258175973,40357158.74
"1137KN211","KN1137","Eunova","stress",63.82,7.34,86337.76723,13419.62043,0.006434626,2104.666667,0.252652483,2696445,840.5108447,915.0501302,0.202631922,1051.666667,713.5529329,16,301.2718358,4736.857877,38.46776551,0.50291186,0.492608194,0.221765193,696.1044521,1.138218092,1.140170438,213295,22144,0.005468395,2298,0.52461594,26592731,1495.337036,0.206417279,1093.342818,26,323,0.596407538,1399020,0.256180911,41132125.82
"1137KN212","KN1137","Eunova","stress",62.87,7.62,85629.44758,13469.17808,0.006004094,2126.666667,0.24609551,2526418,795.2197489,880.7218221,0.22342435,1160,769.3482725,21.33333333,214.5025969,4574.400685,39.24986642,0.501090657,0.496237311,0.216280311,694.135274,1.002259599,1.003978741,218570,22711,0.005326991,2359,0.537651257,28338690,1461.772339,0.170467485,1236.373729,27,325,0.591868478,1533111,0.250149839,41296041.46
"1137KN213","KN1137","Eunova","stress",64.72,7.96,90854.9207,14717.30879,0.00539951,2395.666667,0.24351326,2598097.667,785.3738584,887.6370443,0.215656605,1022.333333,782.1508911,20.66666667,267.2448575,5225.214041,37.9898868,0.50008751,0.496852224,0.219199707,689.5405251,1.054018514,1.055826436,235369,27958,0.003785051,3320,0.520217691,29068293,1645.02002,0.19063822,1247.019263,28,306,0.609920265,1680187,0.253189275,45468757.81
"1137KN214","KN1137","Eunova","stress",65.52,7.9,89058.27049,14759.64612,0.005199068,2450.666667,0.246059779,2696419,811.6295662,872.1108805,0.208679011,1051.666667,743.5067016,22.33333333,245.9094368,5465.125571,35.93599766,0.496062021,0.481633988,0.21759786,699.7146119,1.084502702,1.086362913,242101,26054,0.004483186,2803,0.535316349,31289525,1527.365356,0.195973851,1239.718435,37,262,0.606229434,1546658,0.253711494,45202510.25
"1137KN215","KN1137","Eunova","stress",67.76,8.03,88521.21426,13304.09532,0.00652172,2007.666667,0.24986954,2751668.667,762.0719178,868.8995158,0.206296547,985.6666667,800.1798652,22.66666667,215.3682871,4832.034817,38.40689898,0.500992899,0.481570469,0.216174665,734.5034247,0.984566862,0.986255655,241220,26129,0.004440414,2830,0.536759122,31009108,1562.590332,0.167566312,1269.688688,20,419,0.602102117,1599692,0.252003806,44848097.44
"1137KN216","KN1137","Eunova","stress",61.68,7.35,90905.33031,14500.371,0.00555379,2322.666667,0.246339451,2719105.667,787.6712329,848.5174764,0.226549129,1192.666667,702.2936749,23,220.2899732,4859.275114,39.45730708,0.497770898,0.490344118,0.216203373,690.5251142,1.001045669,1.002762728,210094,22458,0.005235988,2400,0.528038486,26713919,1324.156372,0.215574331,1117.797418,30,288,0.596054196,1451085,0.250932347,42981956.36
"1137KN217","KN1137","Streif","control",127.43,14.28,143348.7743,17091.80936,0.006425958,2052.333333,0.253510866,4534293,701.0273973,890.4404297,0.342424991,1136,787.8266008,25.66666667,264.0839491,6557.69121,39.7298006,0.512529474,0.583930664,0.228350494,695.7762557,1.030192732,1.031959786,366421,27649,0.006024147,2086,0.532242656,46554999,1681.827759,0.314032524,1029.212572,37,327,0.633939238,2215475,0.252716014,89510537.84
"1137KN218","KN1137","Streif","control",104.1,11.87,152030.0524,14964.44064,0.006908251,1846.333333,0.242078298,5007219.833,606.178653,738.5125732,0.39321181,1173,653.6535509,22.66666667,244.7682023,5382.420091,40.48729099,0.517024169,0.617574411,0.228862791,638.341895,1.126107432,1.128039005,359261,29323,0.005251304,2393,0.536748732,46303748,1446.961548,0.328592478,955.8557975,40,291,0.641322023,2187636,0.252828068,75030271
"1137KN219","KN1137","Streif","control",134.39,14.7,154666.7012,18909.36073,0.005712596,2329.666667,0.251712961,4815260,646.5468037,973.3328654,0.39399147,1180.666667,679.5993912,23.33333333,302.6113014,6883.261986,39.81467155,0.51332439,0.583204069,0.228087349,736.8007991,1.156014042,1.157996914,404625,26659,0.007156248,1756,0.55378464,54311836,1658.425293,0.360265668,1136.85179,36,325,0.632761716,2415957,0.252629106,101487647.1
"1137KN220","KN1137","Streif","control",125.68,12.69,148213.6249,16667.45148,0.007316755,1896,0.254989744,4704135.333,617.3373288,828.8291626,0.418226236,1133.666667,705.5531944,25.33333333,263.9859277,6199.957192,41.10625857,0.502953012,0.553110923,0.227599135,663.6130137,0.911379015,0.912942273,352050,27201,0.005981138,2101,0.560181893,47755405,1703.005737,0.324251438,1039.138577,46,257,0.630677306,2016556,0.249000571,90715251.33
"1137KN221","KN1137","Streif","control",123.84,12.3,154438.8886,19103.65297,0.00545702,2378,0.262199043,5380074.667,690.8533105,856.7492065,0.395159862,1036.666667,728.319345,25.33333333,292.8589775,7263.641553,38.35702072,0.508850488,0.539948245,0.229765832,674.1152968,1.120734473,1.12265683,383486,26395,0.006919808,1816,0.587390096,55341167,1730.105103,0.301422752,1203.621772,26,470,0.637860633,2216655,0.251595165,98655528.91
"1137KN222","KN1137","Streif","control",128.04,13.82,159932.5667,18924.45776,0.006848621,2317,0.259939781,5328040.667,700.6992009,851.7986247,0.41692313,1239.666667,694.1420844,23.66666667,278.3831376,6681.093037,42.38052256,0.511518072,0.595350383,0.228701591,685.9303653,1.058175336,1.059990388,409602,30547,0.005516405,2278,0.55208981,54592335,1643.964233,0.291034635,1096.83463,32,414,0.63750142,2496803,0.252422925,105586391.1
"1137KN223","KN1137","Streif","control",128.08,14.33,157417.5795,18321.88927,0.006234502,2155.333333,0.259648743,5319237.667,682.9765982,871.8233846,0.38822948,946,715.3120265,26.33333333,269.597338,6636.458333,41.82883339,0.510958696,0.578998025,0.229199744,726.9549087,0.998202651,0.999914834,435562,33523,0.004870686,2580,0.566181875,59806586,1589.882568,0.319279462,1289.964099,38,351,0.637063818,2595484,0.253365981,107168765.2
"1137KN224","KN1137","Streif","control",124.03,12.79,148938.1014,18596.91781,0.006316173,2417,0.258918831,5019819.333,674.4434932,838.9449056,0.40898874,1159.333333,709.7055406,21.33333333,328.6918324,6806.792237,39.75431391,0.512924207,0.588316532,0.229977388,662.3002283,0.984983019,0.986672527,413785,29999,0.005780299,2174,0.565914296,56776371,1722.717163,0.358708844,962.349415,31,410,0.629519424,2376930,0.253025224,98828724.4
"1137KN225","KN1137","Streif","control",123.03,12.65,149284.1828,17575.57078,0.006591365,2101.333333,0.26163045,4956898,642.2802511,836.6807251,0.433701038,1217,742.0901578,21.66666667,278.6684266,5903.59589,43.38645522,0.513277744,0.574220947,0.229220796,629.80879,0.990799547,0.992499032,368203,27685,0.006038621,2081,0.569216747,50860777,1549.097046,0.300481771,1048.401035,35,336,0.636915365,2149704,0.255372902,93443148.07
"1137KN226","KN1137","Streif","stress",84.16,8.48,110340.8201,15033.69007,0.006261917,2063,0.267860377,4085878.333,703.9811644,862.3625285,0.28762188,989.3333333,709.5849075,24.33333333,213.7305047,5110.34532,41.95274485,0.507396704,0.524169457,0.228793579,671.8179224,0.998204811,0.999916998,295608,23536,0.006709221,1873,0.569770419,41001811,1694.296509,0.24268556,1042.439772,32,335,0.611326387,1836831,0.260875762,61884844.5
"1137KN227","KN1137","Streif","stress",83.46,8.64,113914.4091,14939.16952,0.006630743,1971.666667,0.271042116,4335730,771.2614155,922.7978312,0.283075454,909.3333333,699.9295714,21.33333333,260.2822916,5460.859018,39.97242552,0.50650963,0.513463171,0.226836062,647.5313927,1.006476865,1.008203241,337094,29826,0.004763598,2638,0.571420865,46829662,1746.541016,0.243963762,1408.935003,31,394,0.615538864,1945863,0.261636705,68225099.51
"1137KN228","KN1137","Streif","stress",88.61,9,116587.0878,15744.23516,0.00622144,2139.666667,0.274682943,4624235.333,752.8824201,860.542745,0.293510377,944.3333333,684.7078765,28,218.7195162,5737.200342,40.17484343,0.503369243,0.529708582,0.230007423,688.5559361,1.007650204,1.009378592,311222,24488,0.006524595,1926,0.575030118,43490098,1555.19873,0.249183525,1241.092988,30,358,0.620212835,1852461,0.261802458,67092751.68
